media_key,media_type,alt_text,duration_ms
3_1521735702257438720,photo,,
3_1521735693319520256,photo,,
16_1521735682724560896,animated_gif,,
3_1521735661732220928,photo,,
3_1521735648385724417,photo,,
3_1521735455682691073,photo,,
3_1521735615284670466,photo,,
3_1521735597487845376,photo,,
3_1521735521675882496,photo,,
3_1521735505330991105,photo,,
16_1521735462733287424,animated_gif,,
7_1521735410904629249,video,,24288.0
16_1521735484623491073,animated_gif,,
3_1521735364536266752,photo,,
