media_key,media_type,alt_text,duration_ms
3_1518977300179554304,photo,,
16_1518977187214413829,animated_gif,,
3_1518976862743154689,photo,,
3_1518976597021368320,photo,,
3_1518976597025505281,photo,,
16_1518976269156823043,animated_gif,,
3_1518976171991781376,photo,,
3_1518975621371768833,photo,,
7_1518974954209001473,video,,15000.0
3_1518974865956814848,photo,,
3_1518974867487477760,photo,,
3_1518974869756690433,photo,,
3_1518974869752397825,photo,,
3_1518974869760876544,photo,,
