media_key,media_type,alt_text,duration_ms
3_1512816079290175493,photo,,
3_1512816081299296256,photo,,
3_1512815496147656708,photo,,
3_1512815026016505860,photo,,
3_1512815067003518977,photo,,
3_1512815016659267586,photo,,
7_1512814492581007365,video,,13376.0
3_1512814627767439368,photo,,
3_1512814256097529862,photo,,
16_1512814278662893573,animated_gif,,
3_1512814010621648907,photo,,
3_1512814229870596108,photo,,
