media_key,media_type,alt_text,duration_ms
3_1514677740091363334,photo,,
3_1514677530325835788,photo,,
3_1514677617617772547,photo,,
3_1514677371479150592,photo,,
3_1514677399551680520,photo,,
3_1514677549657432065,photo,,
3_1514677591453675523,photo,,
3_1514677612664303616,photo,,
3_1514677610978197507,photo,,
3_1514677610994978819,photo,,
3_1514677601448574984,photo,,
3_1514677505604603916,photo,,
7_1514677544179671047,video,,3041.0
3_1514677090745995267,photo,,
3_1514677235256635407,photo,,
3_1514677338688131075,photo,,
3_1514677575490101255,photo,,
3_1514677564572372992,photo,,
3_1514677531403767815,photo,,
3_1514677497950048265,photo,,
3_1514677450302754827,photo,,
3_1514677481999061001,photo,,
3_1514677312129843201,photo,,
3_1514677398033346567,photo,Bad Request,
3_1514677406975545350,photo,,
3_1514677414818983939,photo,,
3_1514677411467640839,photo,,
3_1514676867902554112,photo,,
3_1514677260040618001,photo,,
3_1514677375119904769,photo,,
