media_key,media_type,alt_text,duration_ms
3_1520980633996042241,photo,,
16_1520980412201328640,animated_gif,,
3_1520980340445106176,photo,,
3_1520980228805632001,photo,,
7_1520980126543933440,video,,16100.0
7_1520979376698904576,video,,685.0
3_1520979005570052096,photo,,
7_1520979271170154496,video,,20166.0
3_1520979085304168448,photo,,
3_1520979266481328128,photo,,
3_1520979286240673793,photo,,
3_1520979289893912576,photo,,
3_1520979161636294656,photo,,
3_1520979110453202945,photo,,
3_1520979073278922752,photo,,
3_1520978880508665856,photo,,
3_1520978894769340418,photo,,
3_1520978960582017024,photo,,
3_1520978960573554688,photo,,
3_1520978960573632513,photo,,
3_1520978960930066432,photo,,
3_1520978837047185408,photo,,
3_1520978577411522561,photo,,
3_1520978382447554560,photo,,
3_1520978343373713408,photo,,
3_1520978343784779777,photo,,
3_1520978329985298433,photo,,
7_1520977819551297536,video,,24766.0
7_1520977769647149057,video,,7545.0
