media_key,media_type,alt_text,duration_ms
3_1520117996689268737,photo,,
3_1520118170497044481,photo,,
7_1520116965037199363,video,,31700.0
3_1520118095930662913,photo,,
3_1520117798168678402,photo,,
3_1520114255151968256,photo,,
16_1520117735291858946,animated_gif,,
3_1520117377668722688,photo,,
3_1519829891558092807,photo,Main Map,
3_1519829425277353985,photo,Old Spooky Forest,
3_1519829426728579072,photo,City!,
3_1519829427823296512,photo,Old Mansion,
3_1520117536305696768,photo,,
3_1520117577414066179,photo,,
3_1520117363575648258,photo,,
3_1520117195778686977,photo,,
3_1520117200316936192,photo,,
3_1520116191397883906,photo,,
3_1520116763832246272,photo,,
3_1520116550707126273,photo,,
3_1520116589634502661,photo,,
