media_key,media_type,alt_text,duration_ms
3_1525237858918866945,photo,,
3_1525237703565926400,photo,,
7_1525237498422624256,video,,8783.0
3_1525237639615373312,photo,,
3_1525237639653097473,photo,,
3_1525237013523357703,photo,,
3_1525237239621599232,photo,,
3_1525237145161670657,photo,,
3_1525237258265272323,photo,,
7_1525237154254921732,video,,14485.0
3_1525237103512244226,photo,,
3_1525237103516336128,photo,,
3_1525237093408116750,photo,,
3_1525236999841533953,photo,,
16_1525236944472612864,animated_gif,,
3_1525236808757481473,photo,,
3_1525236626003304449,photo,,
3_1525236661809987586,photo,,
3_1525236721553637376,photo,,
3_1525235816137728002,photo,,
3_1525235853236359168,photo,,
3_1525235880008503303,photo,,
3_1525235934647787525,photo,,
3_1525236287204106242,photo,,
3_1525236137429712896,photo,,
3_1525236178940731392,photo,,
3_1525236181734199303,photo,,
3_1525236183256682503,photo,,
3_1525235993934192645,photo,,
3_1525236065891758083,photo,,
3_1525235985906384896,photo,,
3_1525235478068400128,photo,,
