media_key,media_type,alt_text,duration_ms
3_1522123896694067200,photo,,
3_1522123900292763648,photo,,
3_1522123609728163841,photo,,
3_1522123639289655296,photo,,
3_1522123659200000000,photo,,
3_1522123791131824129,photo,,
3_1522123529835098112,photo,,
3_1522122668530487297,photo,,
3_1522122668543078402,photo,,
3_1522122668534755330,photo,,
3_1522122639892152320,photo,,
3_1522122528755687424,photo,,
3_1522122436031918080,photo,,
3_1522122389639024640,photo,,
3_1522122308340445185,photo,,
3_1522122310152380416,photo,,
3_1522122312014651392,photo,,
3_1522121754751217666,photo,,
3_1522122101796360192,photo,,
3_1522121979645497344,photo,,
3_1522121979364470789,photo,,
3_1522121882862034947,photo,,
7_1522120842473197569,video,,119355.0
3_1522121393227595777,photo,,
13_1522090929347194881,video,,10043.0
3_1522120371801305088,photo,,
3_1522120455771291648,photo,,
3_1522120862597533698,photo,,
3_1522120677175615488,photo,,
