media_key,media_type,alt_text,duration_ms
3_1514923928632049665,photo,,
7_1514923705088069634,video,,58300.0
3_1514923214106988545,photo,,
3_1514923150382968836,photo,,
7_1514922820068859905,video,,28183.0
3_1514922579513028609,photo,,
16_1514922635108491271,animated_gif,,
3_1514922289292271621,photo,,
3_1514922187920191495,photo,,
3_1514922211827724291,photo,,
3_1514922231318687745,photo,,
3_1514922249245048832,photo,,
3_1514921693508259842,photo,,
3_1514921765599944712,photo,,
3_1514921842510860290,photo,,
3_1514921919954526212,photo,,
3_1514922048648527875,photo,,
16_1514922076372615174,animated_gif,,
16_1514921987067494401,animated_gif,,
3_1514769547739516933,photo,,
3_1514921823410008067,photo,,
3_1514921823405809669,photo,,
3_1514921907308609536,photo,,
3_1514921827449155593,photo,,
3_1514766170263625729,photo,,
16_1514921670506655747,animated_gif,,
3_1514921614491758599,photo,,
3_1514780348000849930,photo,,
3_1514762626596749316,photo,,
3_1514762669332512774,photo,,
3_1514762692850032649,photo,,
3_1514762730254868482,photo,,
16_1514921466327965696,animated_gif,,
3_1514920735847993345,photo,,
