media_key,media_type,alt_text,duration_ms
3_1514283342782476291,photo,,
3_1514283342870503424,photo,,
3_1514283342786703366,photo,,
3_1514283342790807556,photo,,
3_1514283293327433744,photo,,
3_1514283293751009286,photo,,
3_1514283294074052608,photo,,
3_1514283017841299469,photo,,
3_1514283029597876226,photo,,
3_1514282716333703170,photo,,
3_1514282663959580674,photo,,
16_1514282651766575111,animated_gif,,
3_1514282342440787971,photo,,
3_1514282342428291078,photo,,
3_1514282322560000012,photo,,
3_1514282346484277249,photo,,
3_1514280709304770566,photo,,
3_1514282076748529674,photo,,
3_1514282076740239365,photo,,
3_1514282076748582912,photo,,
7_1514281699982692359,video,,53098.0
3_1514281690109296644,photo,,
3_1514281694483955716,photo,,
3_1514281698447568901,photo,,
3_1514281702448943120,photo,,
