tweetid,author_id,text,created_at,geo,retweets,replies,likes,quote_count,lang,conversation_id,context_annotations,entities,attachments,possibly_sensitive,withheld,reply_settings,source
1516778000032829443,1480398176179789829,@ParisHilton @Roblox My Princess💛 https://t.co/1bo7aw6VG7,2022-04-20 13:57:10+00:00,,3,11,12,0,en,1516697641765130240,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '808720282332450816', 'name': 'Paris Hilton', 'description': 'Paris Hilton'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '808720282332450816', 'name': 'Paris Hilton', 'description': 'Paris Hilton'}}]","{'mentions': [{'start': 0, 'end': 12, 'username': 'ParisHilton', 'id': '24929621'}, {'start': 13, 'end': 20, 'username': 'Roblox', 'id': '16745055'}], 'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/1bo7aw6VG7', 'expanded_url': 'https://twitter.com/The_Saviour10/status/1516778000032829443/photo/1', 'display_url': 'pic.twitter.com/1bo7aw6VG7', 'media_key': '3_1516777996237283329'}]}",{'media_keys': ['3_1516777996237283329']},False,,everyone,Twitter for Android
1516777983146659840,1317667965937045504,Famille roblox :D 🤣,2022-04-20 13:57:06+00:00,,1,0,0,0,et,1516777983146659840,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]",,,False,,everyone,Twitter for iPhone
1516777961193566212,1275854839180820484,"@TopRobloxStatus Yeah... it was only a few people lmao, literally type in ""roblox maintenance"" and look at this month's early results, entire REAL convos about it, but not enough for it to go trending or anything, it wasn't a mass amount",2022-04-20 13:57:00+00:00,,0,0,0,0,en,1516678168047935488,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'mentions': [{'start': 0, 'end': 16, 'username': 'TopRobloxStatus', 'id': '1512730583650160643'}]}",,False,,mentionedUsers,Twitter for Android
1516777940670943238,1513217650574385164,@M1A2_AbramsTank @Roblox_RTC How are the moderators being rude they talking about cheese https://t.co/3Ssz4WW6cq,2022-04-20 13:56:56+00:00,,0,0,0,0,en,1515721475390677002,[],"{'mentions': [{'start': 0, 'end': 16, 'username': 'M1A2_AbramsTank', 'id': '1119092775532634112'}, {'start': 17, 'end': 28, 'username': 'Roblox_RTC', 'id': '1056053249470541824'}], 'urls': [{'start': 89, 'end': 112, 'url': 'https://t.co/3Ssz4WW6cq', 'expanded_url': 'https://twitter.com/CamdenAndonelli/status/1516777940670943238/photo/1', 'display_url': 'pic.twitter.com/3Ssz4WW6cq', 'media_key': '16_1516777935092465667'}]}",{'media_keys': ['16_1516777935092465667']},False,,everyone,Twitter for iPad
1516777915119128580,1344186863918059522,#rh #halo #royalehigh #trading #roblox #royalehighhalo #royalehighgiveaway #robloxroyalehigh https://t.co/JjbX5wSLCW,2022-04-20 13:56:49+00:00,,0,0,1,0,qht,1516777915119128580,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1230882318224510978', 'name': 'Royale High'}}]","{'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/JjbX5wSLCW', 'expanded_url': 'https://twitter.com/luvhscar/status/1516639641038131204', 'display_url': 'twitter.com/luvhscar/statu…'}], 'hashtags': [{'start': 0, 'end': 3, 'tag': 'rh'}, {'start': 4, 'end': 9, 'tag': 'halo'}, {'start': 10, 'end': 21, 'tag': 'royalehigh'}, {'start': 22, 'end': 30, 'tag': 'trading'}, {'start': 31, 'end': 38, 'tag': 'roblox'}, {'start': 39, 'end': 54, 'tag': 'royalehighhalo'}, {'start': 55, 'end': 74, 'tag': 'royalehighgiveaway'}, {'start': 75, 'end': 92, 'tag': 'robloxroyalehigh'}]}",,False,,everyone,Twitter for Android
1516777906378137602,809229705073147904,Kim Kardashian Threatened to Sue Roblox Over a Fake Sex Tape Game: Kim Kardashian threatened to sue Roblox after a game claiming to offer an unreleased sex tape appeared… https://t.co/18IQOqONLp  | https://t.co/9PZsVIqjR3  | https://t.co/eKi4cP5ni2 #gaming #news #entertainment https://t.co/0QlUOi48bl,2022-04-20 13:56:47+00:00,,0,0,0,0,en,1516777906378137602,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806570121959383040', 'name': 'Kim Kardashian', 'description': 'Kim Kardashian'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '806570121959383040', 'name': 'Kim Kardashian', 'description': 'Kim Kardashian'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'annotations': [{'start': 0, 'end': 13, 'probability': 0.9907, 'type': 'Person', 'normalized_text': 'Kim Kardashian'}, {'start': 67, 'end': 80, 'probability': 0.9952, 'type': 'Person', 'normalized_text': 'Kim Kardashian'}, {'start': 100, 'end': 105, 'probability': 0.416, 'type': 'Organization', 'normalized_text': 'Roblox'}], 'urls': [{'start': 171, 'end': 194, 'url': 'https://t.co/18IQOqONLp', 'expanded_url': 'http://dlvr.it/SNw4TV', 'display_url': 'dlvr.it/SNw4TV'}, {'start': 198, 'end': 221, 'url': 'https://t.co/9PZsVIqjR3', 'expanded_url': 'http://bit.ly/25FreeBTC', 'display_url': 'bit.ly/25FreeBTC'}, {'start': 225, 'end': 248, 'url': 'https://t.co/eKi4cP5ni2', 'expanded_url': 'http://bit.ly/CTrendZulu', 'display_url': 'bit.ly/CTrendZulu'}, {'start': 278, 'end': 301, 'url': 'https://t.co/0QlUOi48bl', 'expanded_url': 'https://twitter.com/eStream_Studios/status/1516777906378137602/photo/1', 'display_url': 'pic.twitter.com/0QlUOi48bl', 'media_key': '3_1516777904910135296'}], 'hashtags': [{'start': 249, 'end': 256, 'tag': 'gaming'}, {'start': 257, 'end': 262, 'tag': 'news'}, {'start': 263, 'end': 277, 'tag': 'entertainment'}]}",{'media_keys': ['3_1516777904910135296']},False,,everyone,dlvr.it
1516777902083166211,1341139232786501633,"Menemani Tante Mimic karna gak ada Ayang..
Solo roblox...👍

link https://t.co/rhd40JKfXK

#vtuberID #RasumaID #TheMimicRoblox #Horrorgame https://t.co/b2CgnWEGf9",2022-04-20 13:56:46+00:00,,1,0,3,0,in,1516777902083166211,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/rhd40JKfXK', 'expanded_url': 'https://youtu.be/ehGniJM9onw', 'display_url': 'youtu.be/ehGniJM9onw'}, {'start': 138, 'end': 161, 'url': 'https://t.co/b2CgnWEGf9', 'expanded_url': 'https://twitter.com/Rasuma17/status/1516777902083166211/photo/1', 'display_url': 'pic.twitter.com/b2CgnWEGf9', 'media_key': '3_1516777898794840067'}], 'hashtags': [{'start': 90, 'end': 99, 'tag': 'vtuberID'}, {'start': 100, 'end': 109, 'tag': 'RasumaID'}, {'start': 110, 'end': 125, 'tag': 'TheMimicRoblox'}, {'start': 126, 'end': 137, 'tag': 'Horrorgame'}]}",{'media_keys': ['3_1516777898794840067']},False,,everyone,Twitter for Android
1516777894470553603,828740991028908032,https://t.co/vv93lnlgJD,2022-04-20 13:56:45+00:00,,0,0,0,0,zxx,1516777894470553603,[],"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vv93lnlgJD', 'expanded_url': 'https://finance.yahoo.com/news/why-roblox-rblx-stock-rallied-223510329.html', 'display_url': 'finance.yahoo.com/news/why-roblo…', 'status': 200, 'title': 'Why Roblox (RBLX) Stock Rallied on Tuesday', 'description': 'Shares of online gaming platform Roblox (RBLX) popped 3% in morning trading before closing up 2.8% to $42 per share despite a downgrade from Goldman Sachs', 'unwound_url': 'https://finance.yahoo.com/news/why-roblox-rblx-stock-rallied-223510329.html'}]}",,False,,everyone,Twitter for iPhone
1516777888640499712,787546010,Kim Kardashian Threatened to Sue Roblox Over a Fake Sex Tape Game https://t.co/sAk3g3il5L,2022-04-20 13:56:43+00:00,,0,0,0,0,en,1516777888640499712,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806570121959383040', 'name': 'Kim Kardashian', 'description': 'Kim Kardashian'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '806570121959383040', 'name': 'Kim Kardashian', 'description': 'Kim Kardashian'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'annotations': [{'start': 0, 'end': 13, 'probability': 0.992, 'type': 'Person', 'normalized_text': 'Kim Kardashian'}], 'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/sAk3g3il5L', 'expanded_url': 'http://dlvr.it/SNw4TM', 'display_url': 'dlvr.it/SNw4TM'}]}",,False,,everyone,dlvr.it
1516777859368558605,1432178322574921731,"@Amansees Roblox ""news"" youtubers are wayyyy worst trust me",2022-04-20 13:56:36+00:00,,0,0,0,0,en,1516456398254575618,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'mentions': [{'start': 0, 'end': 9, 'username': 'Amansees', 'id': '1424840808381956097'}]}",,False,,everyone,Twitter for Android
