media_key,media_type,alt_text,duration_ms
3_1524783789196644352,photo,,
3_1524783704429760523,photo,,
3_1524783774961225732,photo,,
3_1524783700244045824,photo,,
16_1524783609999200257,animated_gif,,
3_1524783605746114562,photo,,
3_1524783331367329794,photo,,
7_1524782352475430912,video,,10066.0
3_1524783331606466560,photo,,
3_1524783085040312321,photo,,
3_1524782608718110721,photo,,
3_1524781972052140038,photo,,
3_1524782871503847424,photo,,
3_1524782741870419970,photo,,
7_1524782716822368256,video,,13351.0
3_1524782698216439808,photo,,
3_1524782288378253312,photo,,
3_1524782292929073156,photo,,
3_1524781998111440899,photo,,
3_1524782119461040129,photo,,
