media_key,media_type,alt_text,duration_ms
3_1523290788213493761,photo,,
3_1523290962298122240,photo,,
3_1523291187788263424,photo,,
3_1523291187788279808,photo,,
3_1523291187771473921,photo,,
3_1523290902063718400,photo,,
3_1523291026915536898,photo,,
7_1523290528074326016,video,,30200.0
3_1523290209521078272,photo,,
7_1523290256111505408,video,,15903.0
3_1523290292681539584,photo,,
3_1523290298197053440,photo,,
3_1523290302865240064,photo,,
3_1523290306325598209,photo,,
3_1523290062837985285,photo,,
3_1523290062808616962,photo,,
3_1523290062808563714,photo,,
3_1523290062846373888,photo,,
3_1523289941609963520,photo,,
3_1523289751427633155,photo,,
3_1523289624793149440,photo,,
3_1523289628672806913,photo,,
3_1523289596800696321,photo,,
3_1523289230117642241,photo,,
3_1523289443926425600,photo,,
3_1523289287424626691,photo,,
3_1523289291887374338,photo,,
3_1523289180196982785,photo,,
3_1523289137431736323,photo,,
3_1523289045018677248,photo,,
