media_key,media_type,alt_text,duration_ms
3_1514185680687034371,photo,,
3_1514185619404394499,photo,,
3_1514185619400179713,photo,,
3_1514185391217459204,photo,,
3_1514185461274759171,photo,,
3_1514185408170827777,photo,,
3_1514184768740823046,photo,,
3_1514184760951595008,photo,,
3_1514183802675150849,photo,,
3_1514183608516288512,photo,,
7_1514183395127197698,video,,44999.0
3_1514183093460025348,photo,,
3_1514182918901583872,photo,,
