media_key,media_type,alt_text,duration_ms
7_1518820915781332992,video,,15018.0
3_1518941944159821825,photo,,
3_1518941944176693248,photo,,
3_1518941944151486465,photo,,
7_1518941895606640640,video,,1641.0
3_1518941709526355969,photo,,
3_1518941612059271170,photo,,
3_1518941301617852416,photo,,
3_1518941462800609282,photo,,
3_1518941194998349824,photo,,
3_1518941197330382848,photo,,
3_1518941114656509952,photo,,
3_1518941184412065794,photo,,
