media_key,media_type,alt_text,duration_ms
16_1537383703349010435,animated_gif,,
3_1537383449148813312,photo,,
3_1537383514299019265,photo,,
3_1537383494951006213,photo,,
3_1537383402303029249,photo,,
7_1537382911434821633,video,,51266.0
3_1537383141299605504,photo,,
3_1537382867029970945,photo,,
3_1537382872671211520,photo,,
3_1537382878811652097,photo,,
3_1537382883668774913,photo,,
7_1537382827083370497,video,,22355.0
3_1537382638809403392,photo,,
3_1537380446257958917,photo,,
3_1537382186680102912,photo,,
3_1537381160447352832,photo,,
3_1537381394090958849,photo,Zorro clavado de cabeza en el tierra.,
3_1537381394082680832,photo,Zorro clavado de cabeza en el río.,
3_1537380954838208512,photo,,
3_1537380733278298114,photo,,
3_1537380768627818496,photo,,
3_1537380787103752192,photo,,
3_1537380881865711616,photo,,
3_1537379474425143299,photo,,
3_1537380372388126720,photo,,
3_1537380372895641601,photo,,
3_1537380635974639616,photo,,
3_1537380625384017920,photo,,
3_1537380455191830530,photo,,
7_1537380330604306433,video,,9589.0
3_1537380338472714240,photo,,
3_1537379769511297024,photo,,
3_1537379941158993923,photo,,
