media_key,media_type,alt_text,duration_ms
3_1534721830879125504,photo,,
3_1534720854268862464,photo,,
3_1534720874372247552,photo,,
3_1534720898221060096,photo,,
3_1534720921239310336,photo,,
3_1534721517044514817,photo,,
3_1534721163100045312,photo,,
3_1534721100466114560,photo,,
3_1534721224999325698,photo,,
3_1534721190123610112,photo,,
7_1534720850481623041,video,,27927.0
3_1534720924141879296,photo,,
3_1534720929569325056,photo,,
3_1534720853329563648,photo,,
3_1534720164272406530,photo,,
3_1534720753677082626,photo,,
3_1534720410205376512,photo,,
3_1514272362249822222,photo,,
3_1534720130072031233,photo,,
3_1534720132655632384,photo,,
3_1534720135092613121,photo,,
3_1534720138406002688,photo,,
3_1534719536230014976,photo,,
3_1534719879298682880,photo,,
16_1534719444236345344,animated_gif,,
3_1534719395536285699,photo,,
3_1534719306906279936,photo,,
3_1534719310483972096,photo,,
3_1534719315122917376,photo,,
3_1534719318847475712,photo,,
16_1534719240154009602,animated_gif,,
3_1534719186416566272,photo,,
