media_key,media_type,alt_text,duration_ms
3_1526328395445026817,photo,,
16_1526328093060784131,animated_gif,,
3_1526328008444760064,photo,,
3_1526327959598112769,photo,,
3_1526328006863597568,photo,,
3_1526328006922317825,photo,,
3_1526328006989385728,photo,,
3_1526327736762896385,photo,,
3_1526327863066042368,photo,,
3_1526327863082749952,photo,,
3_1526327547449032704,photo,,
3_1526327602260152320,photo,,
3_1526327454612131840,photo,,
3_1526327354133565443,photo,,
3_1526327354129367041,photo,,
3_1526327354578067456,photo,,
3_1526327012213903360,photo,,
3_1526327119978147841,photo,,
3_1526327221694222337,photo,,
3_1526327225708072960,photo,,
3_1526327229407547394,photo,,
3_1526327232481853443,photo,,
3_1526327151729037312,photo,,
7_1526327191809802241,video,,15133.0
3_1526326797910024193,photo,,
3_1526326760698159111,photo,,
3_1526326764405915648,photo,,
3_1526326767006384130,photo,,
3_1526326770085027846,photo,,
3_1526326625234735110,photo,,
3_1526325265588453376,photo,,
3_1526325943622574082,photo,,
7_1526326098509844482,video,,29783.0
3_1526326292785811456,photo,,
