media_key,media_type,alt_text,duration_ms
3_1524875817632813056,photo,,
3_1524875733323104256,photo,,
3_1524875705456238593,photo,,
3_1524875670811299840,photo,,
3_1524875652112998413,photo,,
3_1524875478573670415,photo,,
3_1524874964758847492,photo,,
3_1524874994517524480,photo,,
3_1524874991111655424,photo,,
3_1524874968957337601,photo,,
7_1524874703390793730,video,,9398.0
3_1524874709795590145,photo,,
16_1524874556271386632,animated_gif,,
3_1524874302272725001,photo,,
3_1524873490083586050,photo,,
3_1524874010810540035,photo,,
16_1524873784976629768,animated_gif,,
