media_key,media_type,alt_text,duration_ms
16_1515163420143734790,animated_gif,,
3_1515162829967478788,photo,,
3_1515163302611107840,photo,,
16_1515163170884800513,animated_gif,,
16_1515163074843463684,animated_gif,,
3_1515163009529917443,photo,,
3_1515162544301817864,photo,,
16_1515162619979595776,animated_gif,,
3_1515162602174775297,photo,,
3_1515162399325634564,photo,,
3_1515162143167254530,photo,,
3_1515161826392256513,photo,,
3_1515161678169747457,photo,,
3_1515161678169751553,photo,,
