media_key,media_type,alt_text,duration_ms
3_1522343963906215937,photo,,
3_1522343924962050048,photo,,
3_1522343924957908994,photo,,
3_1522343385100701696,photo,,
3_1522343531590799360,photo,,
3_1522343531993391104,photo,,
3_1522343531527823360,photo,,
3_1522343483213815813,photo,,
3_1522343388753842176,photo,,
3_1522343279198707714,photo,,
3_1522343287662723073,photo,,
3_1522343306335854594,photo,,
3_1522343071366537216,photo,,
3_1522343166317412355,photo,,
3_1522343166321508352,photo,,
3_1522343166321569792,photo,,
3_1522343166342541325,photo,,
3_1522343146281218048,photo,,
3_1522343146348232704,photo,,
3_1522343089611886595,photo,,
3_1522343089704165378,photo,,
3_1522343070813106177,photo,,
3_1522343035274772485,photo,,
3_1522343035354464259,photo,,
3_1522342994476740610,photo,,
3_1522342994476781571,photo,,
3_1522342745569992704,photo,,
3_1522342907562405890,photo,,
3_1522342907591725056,photo,,
3_1522342627156312065,photo,,
3_1522342651344863232,photo,,
3_1522342850196819968,photo,,
3_1522342691849261058,photo,,
3_1522342691819958273,photo,,
3_1522342631572918272,photo,,
3_1522342481458782211,photo,,
3_1522342290198564866,photo,,
3_1522342253099950082,photo,,
3_1522342053149089792,photo,,
3_1522341564894392323,photo,,
