media_key,media_type,alt_text,duration_ms
3_1521564552571535360,photo,,
3_1521564521193693185,photo,,
7_1521564445595648001,video,,83722.0
3_1521564452939776002,photo,,
3_1521564374627983365,photo,,
3_1521564257527160832,photo,,
3_1521564240020230151,photo,,
3_1521564199918395395,photo,,
3_1521564146600456192,photo,,
3_1521564176187117570,photo,,
3_1521564115235352576,photo,,
3_1521564118976589824,photo,,
7_1521563945143832577,video,,23019.0
3_1521563917654310912,photo,,
7_1521563674606985218,video,,35900.0
7_1521563585377292288,video,,69208.0
3_1521563626129264640,photo,,
3_1521563626661888002,photo,,
3_1521563369513361411,photo,,
3_1521563378392653824,photo,,
3_1521563181990166530,photo,,
