media_key,media_type,alt_text,duration_ms
7_1521657804590833665,video,,29966.0
3_1521657732117536768,photo,,
3_1521657824434323457,photo,,
16_1521657823607894016,animated_gif,,
3_1521657822856982528,photo,,
3_1521657793371066368,photo,,
16_1521657818679492611,animated_gif,,
3_1521657820365697025,photo,,
3_1521656331366764555,photo,,
16_1521657806037786626,animated_gif,,
3_1521657807321407492,photo,,
3_1521657794352582657,photo,,
3_1521657746705158144,photo,,
3_1521657694410743810,photo,,
3_1521657792980914176,photo,,
3_1521657748169109507,photo,,
3_1521657538667859969,photo,,
3_1521657769530511360,photo,,
3_1521657217979670531,photo,,
3_1521657316176797696,photo,,
3_1521657407625179136,photo,,
3_1521657475354738688,photo,,
3_1521657771921444869,photo,,
3_1521657693940953089,photo,,
7_1521657595454529540,video,,4180.0
3_1521657773414625280,photo,,
3_1521657640702693378,photo,,
3_1521657760047419398,photo,,
3_1521657742800302082,photo,,
3_1521657756859584512,photo,,
3_1521657770616889351,photo,,
3_1521657771476893696,photo,,
3_1521657769476059136,photo,,
3_1521657765978062848,photo,,
3_1521657766275862535,photo,,
3_1521657624059645952,photo,,
3_1521657728111939586,photo,,
3_1521657743979028481,photo,,
3_1521657735921684490,photo,,
3_1521657733375836161,photo,,
3_1521657725599498240,photo,,
3_1521657716472750081,photo,,
