media_key,media_type,alt_text,duration_ms
3_1528830778745966592,photo,,
3_1528830653642559488,photo,,
3_1528830530619326465,photo,,
3_1528830220379242496,photo,,
3_1528830161361182723,photo,,
3_1528830002225197062,photo,,
3_1528829875599065091,photo,,
3_1528829537739489282,photo,,
3_1528829827108818945,photo,,
16_1528829800328175621,animated_gif,,
3_1528829787376177155,photo,,
7_1528829213578493955,video,,125760.0
3_1528829230548647937,photo,,
3_1528828684110639110,photo,,
3_1528828684332937217,photo,,
7_1528828781166747654,video,,33233.0
3_1528828923408171014,photo,,
16_1528828532004118532,animated_gif,,
7_1517233859255017475,video,,9066.0
3_1528828334058229761,photo,,
3_1528828295114006528,photo,,
3_1528814637877186561,photo,,
