media_key,media_type,alt_text,duration_ms
3_1533963277738422278,photo,,
7_1533963152404144129,video,,10473.0
3_1533963267072303106,photo,,
3_1533963025933377537,photo,,
3_1533963032694603777,photo,,
3_1533962353682825218,photo,,
3_1533962512743514112,photo,,
3_1533962439968149505,photo,,
3_1533962427091517440,photo,,
3_1533962300612399104,photo,,
3_1533962009125048320,photo,,
3_1533961975750873091,photo,,
3_1533961952279822336,photo,,
3_1533961954187935746,photo,,
3_1533961930217512961,photo,,
3_1533961914241339393,photo,Roblox,
16_1533961891826917377,animated_gif,,
3_1533961845400297473,photo,,
3_1533961512909422593,photo,,
3_1533961532631023618,photo,,
3_1533961423667269635,photo,,
3_1533961326455705600,photo,,
7_1533961280125489153,video,,7433.0
