media_key,media_type,alt_text,duration_ms
3_1522111065571487744,photo,,
3_1522110442247757824,photo,,
3_1522110510178648065,photo,,
3_1522110264979738624,photo,,
7_1522109862364454913,video,,2500.0
7_1522109868152340482,video,,5834.0
7_1522109715869753345,video,,6893.0
3_1522109454581391360,photo,,
3_1522109494880264194,photo,,
3_1522109495865839616,photo,,
3_1522109483433877506,photo,,
7_1522109159285657600,video,,6315.0
