media_key,media_type,alt_text,duration_ms
3_1531057890093461505,photo,,
3_1531057935274721282,photo,,
3_1531057938567135232,photo,,
3_1531057952462872579,photo,,
3_1531057653920632832,photo,,
3_1531057746254110722,photo,,
3_1531057730898776064,photo,,
7_1531057663861215232,video,,4727.0
3_1531057590431494144,photo,,
3_1531056558192439297,photo,,
3_1531057299137122305,photo,,
3_1531057355584069633,photo,,
3_1531056853223874560,photo,,
3_1531056580875239424,photo,,
7_1531056627591401472,video,,42291.0
3_1531055736624713728,photo,,
3_1531056824962535424,photo,,
3_1531056711959728131,photo,,
3_1531056277719199744,photo,,
3_1531056291342299137,photo,,
3_1531056388977446917,photo,,
3_1531056227429584896,photo,,
3_1531056303811928066,photo,,
3_1531056099092226048,photo,,
3_1531056077625651200,photo,,
3_1531054992190148608,photo,,
