media_key,media_type,alt_text,duration_ms
3_1535059469142577157,photo,,
7_1535059399043166209,video,,7177.0
3_1535059050467041282,photo,,
7_1535058853947121672,video,,57566.0
7_1535058872729223168,video,,7189.0
3_1535058814352891905,photo,,
3_1535058617732571136,photo,,
7_1535058567962697730,video,,5599.0
7_1535058483179048960,video,,32576.0
16_1535058348973891589,animated_gif,,
3_1535058206254563329,photo,,
3_1535058189703520257,photo,,
3_1535058176717955073,photo,,
7_1535057968747667456,video,,5568.0
7_1535057737675157504,video,,27720.0
7_1535057782965030912,video,,79978.0
3_1535057706112917505,photo,,
16_1535057559022870540,animated_gif,,
3_1535057561019265024,photo,,
3_1535057526261161996,photo,,
3_1535057526953512960,photo,,
3_1535057520175226882,photo,A wild TBH and 2 TBHlings,
