media_key,media_type,alt_text,duration_ms
3_1533632877023608832,photo,,
3_1533630570202374144,photo,,
3_1533632243167641600,photo,,
3_1533632075290771456,photo,,
3_1533632075672489984,photo,,
3_1533631557830856705,photo,,
3_1533631571617804288,photo,,
3_1533631572066578432,photo,,
3_1533630452950523905,photo,,
3_1533630936700489729,photo,,
3_1533631478285877251,photo,,
16_1533631233355399169,animated_gif,,
3_1533631184629997569,photo,,
