media_key,media_type,alt_text,duration_ms
3_1521520679425695746,photo,,
3_1521520393432879109,photo,,
3_1521520300693032960,photo,,
3_1521520219210006528,photo,,
3_1521520191062122498,photo,,
3_1521520156295507970,photo,,
3_1521516607519875072,photo,,
16_1521449008149024768,animated_gif,,
