media_key,media_type,alt_text,duration_ms
3_1521427767560126464,photo,,
7_1521427544247083008,video,,11033.0
3_1521427442287534082,photo,,
3_1521427442191065089,photo,,
3_1521427205271678977,photo,,
3_1521427134153392129,photo,,
3_1521427105090781185,photo,,
3_1521426439681482752,photo,,
3_1521426612235169792,photo,,
3_1521426612537139200,photo,,
3_1521426612734300161,photo,,
3_1521426503912902656,photo,,
3_1521426218431569920,photo,,
16_1521425832253796363,animated_gif,,
3_1521425662657146880,photo,,
3_1521425623125745671,photo,,
3_1521425519518142465,photo,,
3_1521425288751685633,photo,,
3_1521424949398941697,photo,,
3_1521425071260278785,photo,,
3_1521424802636255232,photo,,
3_1521424802636263424,photo,,
3_1521424802644652035,photo,,
3_1521424802640449536,photo,,
3_1521424808877174784,photo,,
3_1521424926330466307,photo,,
3_1521424222907772928,photo,,
3_1521424817840222209,photo,,
3_1521424426079686656,photo,,
3_1521424220412334080,photo,,
3_1521424203844841472,photo,,
