media_key,media_type,alt_text,duration_ms
3_1527493264382652417,photo,,
3_1527493229402275852,photo,,
3_1527493101455032335,photo,,
3_1527493023633915928,photo,,
16_1527492731395706880,animated_gif,,
7_1527491577391616000,video,,139993.0
7_1527490687532511232,video,,2355.0
7_1527491583868026880,video,,12966.0
3_1527491132413845530,photo,,
7_1527491002386227204,video,,4574.0
3_1527490916440743937,photo,,
3_1527490577280819200,photo,,
3_1527490604837400576,photo,,
3_1527490628010930176,photo,,
3_1527490659854168064,photo,,
3_1527490461803356160,photo,,
3_1527490461807550464,photo,,
3_1527490461799161867,photo,,
3_1527490461794967557,photo,,
