media_key,media_type,alt_text,duration_ms
3_1524806643350917121,photo,,
3_1524806645573947394,photo,,
3_1524806425196826631,photo,,
3_1524806349959270410,photo,,
3_1524806273870733312,photo,,
3_1524806277817581568,photo,,
3_1524806244959141888,photo,,
7_1524806197655764993,video,,15100.0
3_1524806192954064896,photo,,
3_1524806164088750081,photo,,
16_1524806112372920321,animated_gif,,
3_1524806059856171008,photo,,
3_1524806011214876673,photo,,
3_1524805956034785280,photo,,
3_1524805894336282627,photo,,
3_1524805769094471682,photo,,
3_1524805820764016640,photo,,
3_1524805613053952000,photo,,
3_1524805618070323200,photo,,
7_1524805546473402370,video,,45000.0
3_1524805295456890882,photo,,
3_1524805113197494273,photo,,
7_1524804972432564225,video,,6783.0
3_1524804976849129474,photo,,
7_1524804884465319944,video,,15066.0
3_1524804739610955780,photo,,
