media_key,media_type,alt_text,duration_ms
3_1531098165566664704,photo,,
3_1531098057093304321,photo,,
3_1531098029188595715,photo,,
3_1531097915598729216,photo,,
3_1531097873114447872,photo,,
3_1531097737969602560,photo,,
3_1531097755778576384,photo,,
3_1531097427687743488,photo,,
3_1531097533836951552,photo,,
3_1531097258506469377,photo,,
7_1531097038808444929,video,,74333.0
3_1531095447518859264,photo,,
3_1531096696238788609,photo,,
3_1531096698042425344,photo,,
3_1531096439346106371,photo,,
