media_key,media_type,alt_text,duration_ms
3_1514967381197602816,photo,,
3_1514971373860683778,photo,,
3_1514971049078956034,photo,,
3_1514970447544483842,photo,,
3_1514970559754424322,photo,,
3_1514970560136192002,photo,,
3_1514970355609358338,photo,,
7_1514970193864413193,video,,7266.0
3_1514970088889323528,photo,,
3_1514969960728117248,photo,ROBLOX WILL HAVE AN UPDATE IN THE NEXT DAYS CONFIRMED BY ROBLOX,
3_1514969647715692551,photo,,
3_1514969553176088582,photo,,
