media_key,media_type,alt_text,duration_ms
3_1531823773619572736,photo,,
16_1531823580912427008,animated_gif,,
7_1527806510331580416,video,,9900.0
3_1531822888214724608,photo,,
3_1531823072495677440,photo,,
3_1531823092070334469,photo,,
3_1531822899543257088,photo,,
3_1531822918904193027,photo,,
3_1531821946018615297,photo,,
3_1531822696157564934,photo,,
3_1531822490808373248,photo,,
3_1531822829674450944,photo,,
3_1531822829968035840,photo,,
3_1531822478300946434,photo,,
3_1531822621305753600,photo,,
3_1531822622337601542,photo,,
3_1531822449377132545,photo,,
3_1531822462878482435,photo,,
3_1531822593036234757,photo,,
3_1531821968126885890,photo,,
3_1531821835108732928,photo,,
3_1531822101316808704,photo,,
3_1531822073554710528,photo,,
3_1531821795132723200,photo,,
