media_key,media_type,alt_text,duration_ms
3_1521824872451559424,photo,,
3_1521824846858006529,photo,,
3_1521824846237224961,photo,,
3_1521824822489194496,photo,,
3_1521824763504922625,photo,,
3_1521824769058160640,photo,,
3_1521824738930487296,photo,,
7_1521824622705999877,video,,44948.0
3_1521824707389136896,photo,,
16_1521824701345148930,animated_gif,,
3_1521824432838295553,photo,,
3_1521824658613747712,photo,,
16_1521824649247662082,animated_gif,,
3_1521824622492385280,photo,,
3_1521823361717874690,photo,,
3_1521823927248777216,photo,,
7_1521824393940381696,video,,17407.0
16_1521824528099205120,animated_gif,,
3_1521824406946951169,photo,,
3_1521824460340604928,photo,,
3_1521824465369583616,photo,,
3_1521824444066693120,photo,,
3_1521824449380909056,photo,,
3_1521824433509265409,photo,,
3_1521823577053429761,photo,,
3_1521824391847620608,photo,,
3_1521824285224222722,photo,,
3_1521824264156069888,photo,,
3_1521824198930300928,photo,,
3_1521824176335900673,photo,,
