media_key,media_type,alt_text,duration_ms
3_1515565672876904450,photo,,
3_1515565698113839105,photo,,
3_1515565698118045696,photo,,
3_1515565633676591106,photo,,
3_1515565642090377217,photo,,
3_1515565497538035721,photo,,
3_1515565095220572160,photo,,
3_1515565312082845701,photo,,
3_1515565252871663621,photo,,
3_1515565171015618563,photo,,
3_1515565171007238148,photo,,
7_1515564914756431875,video,,20602.0
3_1515564891716915202,photo,,
3_1515564999485399044,photo,,
3_1515564596207108098,photo,,
3_1515564835873906693,photo,,
3_1515564840156160002,photo,,
3_1515564831025381383,photo,,
3_1515564756882509826,photo,,
3_1515564759998865410,photo,,
3_1515563889911427074,photo,,
3_1515563914284527619,photo,,
3_1515564317986406403,photo,,
3_1515564253305995264,photo,,
3_1515564172154658821,photo,,
3_1515563957205241864,photo,,
3_1515563843610550272,photo,,
3_1515563911684116481,photo,,
3_1515563911679922176,photo,,
3_1515563868160131072,photo,,
3_1515563803832119296,photo,,
7_1515563012253495297,video,,35680.0
3_1515563344681664512,photo,,
3_1515563045677793282,photo,,
3_1515563032608448515,photo,,
7_1455216126875611136,video,,12083.0
3_1515562747060273154,photo,,
3_1515562849631969281,photo,,
3_1515562814882123778,photo,,
