media_key,media_type,alt_text,duration_ms
3_1534630015714725888,photo,,
3_1534630178516779010,photo,,
3_1534629679801434113,photo,,
16_1534629849880576000,animated_gif,,
3_1534629700378689538,photo,,
3_1534629694846427136,photo,,
3_1534629599212077057,photo,,
3_1534629437089660934,photo,,
3_1534629437077061633,photo,,
3_1534629437089755140,photo,,
3_1534628911748898816,photo,,
3_1534629505138139137,photo,,
3_1534629282294730752,photo,,
3_1534629307758305295,photo,,
3_1534629340708843521,photo,,
3_1534629290037465093,photo,,
3_1534629296681238529,photo,,
3_1534629185884344321,photo,,
3_1534628949799718913,photo,,
16_1534628906145390592,animated_gif,,
3_1534627967598567430,photo,,
3_1534628292267065345,photo,,
3_1534628864663687168,photo,,
3_1534628616369324037,photo,,
3_1534628822120861696,photo,,
3_1534628529341468672,photo,,
3_1534628511096442880,photo,,
3_1534628313909628931,photo,,
7_1534628274730672128,video,,6000.0
3_1534628173224222725,photo,,
3_1534627786647818242,photo,,
