media_key,media_type,alt_text,duration_ms
7_1518387556211060737,video,,7925.0
16_1518417836741640192,animated_gif,,
3_1518417718097051648,photo,,
16_1518417705703026689,animated_gif,,
3_1518417694915186696,photo,,
7_1518417407592828929,video,,10330.0
7_1518417163568267264,video,,24800.0
3_1518417142835814400,photo,,
3_1518417102759112704,photo,,
7_1518416370102374400,video,,19958.0
3_1518417139211935744,photo,,
3_1518416571961593860,photo,,
3_1518416990788067334,photo,,
3_1518416943442710528,photo,,
3_1518416871401623552,photo,,
3_1518416813570560001,photo,"DISCLAIMER
Please Do not claim this art or use this art for any other purposes as this is a private commission. I have the right to stop any other illegal or unacceptable actions.",
3_1518416662759886853,photo,,
3_1518416601565085696,photo,,
3_1518416678597672965,photo,,
3_1518416534577856514,photo,,
3_1518416610016612353,photo,,
3_1518416645676544002,photo,,
3_1518416669491838978,photo,,
3_1518416656196050946,photo,,
7_1518416533550247937,video,,4068.0
3_1518416450100547585,photo,,
3_1518416202888011782,photo,,
3_1518416286833057792,photo,,
