media_key,media_type,alt_text,duration_ms
16_1534262514560733184,animated_gif,,
3_1534261659862286338,photo,,
3_1534261718095908866,photo,,
3_1534261697191501830,photo,,
3_1534261030578229255,photo,,
3_1534261185276690437,photo,,
3_1534260536338178050,photo,,
3_1534260640910454784,photo,,
3_1534260453966331905,photo,,
3_1534260456843620354,photo,,
3_1534260088260595712,photo,,
3_1534259997797924864,photo,,
