media_key,media_type,alt_text,duration_ms
7_1515394601791729666,video,,11133.0
7_1516914758259286020,video,,48201.0
3_1516914662385897472,photo,,
3_1516316306416766978,photo,,
3_1516914523499909120,photo,,
3_1516914376288382976,photo,,
3_1516913874477461508,photo,,
3_1516913898061975552,photo,,
3_1516913924398067715,photo,,
3_1516914098952445952,photo,,
3_1516913695921692674,photo,,
3_1516913533824512000,photo,,
3_1516907248991232001,photo,,
3_1516913376059928576,photo,,
3_1516913056835682304,photo,,
3_1516912813108781056,photo,,
3_1516912630434177024,photo,,
3_1516912619495567360,photo,,
