media_key,media_type,alt_text,duration_ms
3_1539689921899659266,photo,,
3_1539689867021541377,photo,,
3_1539689826269728772,photo,,
3_1539689680337256448,photo,,
3_1539689058749845508,photo,,
3_1539688998460874752,photo,,
3_1539688998574198787,photo,,
3_1539688998670680065,photo,,
3_1539688998813171712,photo,,
7_1539689149950746630,video,,64319.0
3_1539689233534836736,photo,,
3_1539689213691658240,photo,,
3_1539688723054530567,photo,,
3_1539688723079696384,photo,,
3_1539688723071352837,photo,,
3_1539688723054575623,photo,,
16_1539689014222938112,animated_gif,,
3_1539688918311792640,photo,,
3_1539688822346244098,photo,,
3_1539688737201741825,photo,,
3_1539688241091080193,photo,,
3_1539688652640358400,photo,,
3_1539687356076359682,photo,"https://www.roblox.com/games/8512416152/Road-to-UEFA-Womens-EURO
",
