media_key,media_type,alt_text,duration_ms
3_1512604633637613570,photo,,
3_1512604639128084483,photo,,
7_1512603542330171394,video,,59500.0
16_1512604624276148224,animated_gif,,
3_1512604569251029000,photo,,
3_1512604541820231687,photo,,
7_1512604140123348998,video,,6515.0
3_1512604085442301953,photo,,
3_1512603657635655687,photo,,
3_1512603844290789386,photo,,
3_1512603389997236226,photo,,
3_1512603483781976066,photo,,
3_1512603308124680194,photo,,
3_1512603223915442181,photo,,
