media_key,media_type,alt_text,duration_ms
3_1519078140534210560,photo,,
3_1519076971640401920,photo,,
3_1519076984152035328,photo,,
3_1519076916736765953,photo,,
3_1519078036599156745,photo,,
3_1519077847406718980,photo,,
3_1519077924405714944,photo,,
3_1519077873709207556,photo,,
3_1519077820684812289,photo,,
3_1519077790766845961,photo,,
3_1519077680985124866,photo,,
3_1519077701738446850,photo,,
3_1519077612034871298,photo,,
3_1519077477083234306,photo,,
3_1519077477657858050,photo,,
3_1519077380299665414,photo,,
3_1519077437841326081,photo,,
3_1519077044918784002,photo,,
16_1519077021523103744,animated_gif,,
3_1519076996172689408,photo,,
3_1519076859870429188,photo,,
3_1519076835358826496,photo,,
3_1519076829876785152,photo,,
3_1519076796209287174,photo,,
3_1519076796217634820,photo,,
3_1519076573172801536,photo,,
3_1519076690743472129,photo,,
