media_key,media_type,alt_text,duration_ms
3_1515832798921527296,photo,,
3_1515832798925713408,photo,,
3_1515832798929895426,photo,,
3_1515832798988619779,photo,,
3_1515832401242599428,photo,,
3_1515832216068272133,photo,,
7_1515832142814662662,video,,15433.0
16_1515832227506147330,animated_gif,,
3_1515831515678224384,photo,,
3_1515831549953986565,photo,,
3_1515831689318121473,photo,,
3_1515831626403655685,photo,,
3_1515831274358857735,photo,,
3_1515831003754999808,photo,,
3_1515831003767574530,photo,,
3_1515831091562749952,photo,,
3_1515831097439014912,photo,,
3_1515830881411346434,photo,,
3_1515830682731352066,photo,,
7_1515830486408601606,video,,58368.0
3_1515830102231171072,photo,,
3_1515830354975678468,photo,,
3_1515830359870488577,photo,,
3_1515829091664109575,photo,,
3_1515829106138656782,photo,,
3_1515829687251001347,photo,,
16_1515823214546591749,animated_gif,,
3_1515829976242827270,photo,,
7_1515829599258783745,video,,24500.0
7_1515829707551485954,video,,3133.0
