media_key,media_type,alt_text,duration_ms
3_1521763438241849344,photo,,
3_1521763522279100416,photo,,
3_1521763482898685952,photo,,
3_1521763401814491137,photo,,
3_1521763475466334208,photo,,
3_1521763440699785217,photo,,
3_1521763420726390786,photo,,
3_1521763092090474497,photo,,
3_1521763421254864896,photo,,
7_1521761566454128641,video,,44975.0
7_1521761567460794368,video,,44975.0
3_1521763371506413569,photo,,
3_1521763320646172673,photo,,
3_1521762992505094144,photo,,
3_1521763062574813185,photo,,
16_1521763357648379904,animated_gif,,
3_1521763348047671296,photo,,
3_1521763330716672000,photo,,
3_1521763324387418112,photo,,
7_1521762802960314368,video,,25435.0
3_1521763286122958851,photo,,
16_1521763260730834944,animated_gif,,
3_1521763246415355904,photo,,
7_1521763212429238273,video,,15200.0
3_1521763239704817665,photo,,
3_1521763174630199296,photo,,
