media_key,media_type,alt_text,duration_ms
3_1528573200204181504,photo,,
3_1528573200904626177,photo,,
3_1528573201294700544,photo,,
3_1528573201609277440,photo,,
16_1528573221754347523,animated_gif,,
3_1528573165680545792,photo,,
3_1528573139307106304,photo,,
3_1528573140062052353,photo,,
3_1528573140494077952,photo,,
3_1528573140775075845,photo,,
3_1528573043572109313,photo,,
3_1528573043949576192,photo,,
3_1528573044289327104,photo,,
3_1528573044654231553,photo,,
3_1528572985665552384,photo,,
3_1528572986147885056,photo,,
3_1528572986533761024,photo,,
3_1528572986835738624,photo,,
3_1528572913720639488,photo,,
3_1528572914714689536,photo,,
3_1528572914710495232,photo,,
3_1528572914945380352,photo,,
3_1528572818648354822,photo,,
3_1528572819566915584,photo,,
3_1528572819969572865,photo,,
3_1528572820321890304,photo,,
3_1528572859601125377,photo,,
3_1528572193667678208,photo,,
3_1528572206913290240,photo,,
3_1528572689182781442,photo,,
3_1528572689803526144,photo,,
3_1528572690160025601,photo,,
3_1528572691074416641,photo,,
3_1528572607167369216,photo,,
3_1528572607783915521,photo,,
3_1528572608245276672,photo,,
3_1528572608413057024,photo,,
3_1528572609465823233,photo,,
3_1528572520559149056,photo,,
3_1528572521175732224,photo,,
3_1528572521590976512,photo,,
3_1528572521976832000,photo,,
3_1528572452640792576,photo,,
3_1528572453282512896,photo,,
3_1528572453567725574,photo,,
3_1528572453924261890,photo,,
3_1528572411863793664,photo,,
3_1528572411863793665,photo,,
3_1528572411867955200,photo,,
3_1528572390539919365,photo,,
3_1528572391647227905,photo,,
3_1528572392221868032,photo,,
3_1528572392842592256,photo,,
3_1528572311372169217,photo,,
3_1528572313696083970,photo,,
3_1528572314237161472,photo,,
3_1528572314669162496,photo,,
3_1528572315109593089,photo,,
3_1528572265109258240,photo,,
3_1528572331437830144,photo,,
3_1528572080245346305,photo,,
3_1528572080853483520,photo,,
3_1528572081289719808,photo,,
3_1528572081683968000,photo,,
3_1528571958841212928,photo,,
3_1528571959650717696,photo,,
3_1528571959994646530,photo,,
3_1528571960380518400,photo,,
16_1528571899441479683,animated_gif,,
3_1528571807359459329,photo,,
3_1528571805111566338,photo,,
3_1528571805644226560,photo,,
3_1528571806277578752,photo,,
3_1528571806684422145,photo,,
3_1528571842423934976,photo,,
3_1528571718880874497,photo,,
3_1528571719472250883,photo,,
3_1528571720113987584,photo,,
3_1528571721120620545,photo,,
3_1528571695380185088,photo,,
3_1528571628736888832,photo,,
3_1528571629445718018,photo,,
3_1528571629886132224,photo,,
3_1528571630280409088,photo,,
