media_key,media_type,alt_text,duration_ms
3_1513579546339332096,photo,,
3_1513579505331449863,photo,,
3_1513579132961136642,photo,,
3_1513579183900868616,photo,,
3_1513579257901031435,photo,,
3_1513579305074413578,photo,,
7_1513578248059371532,video,,139967.0
7_1513578751270998018,video,,45000.0
3_1513578833303199749,photo,,
3_1513578659143110658,photo,,
3_1513578655947325442,photo,,
3_1513578591979814917,photo,,
3_1513578591971581953,photo,,
3_1513578430100647942,photo,,
3_1513578430105006081,photo,,
3_1513578437000282114,photo,,
3_1513577626018926600,photo,,
3_1513577002330169348,photo,,
3_1513577625985425408,photo,,
3_1513577923994959878,photo,,
7_1513577759272013832,video,,25033.0
