media_key,media_type,alt_text,duration_ms
3_1522324561710272513,photo,,
3_1522324093395247106,photo,,
3_1522324228304998403,photo,,
3_1522324004329168903,photo,,
3_1522323583124529155,photo,,
3_1522323400173178881,photo,,
3_1522323189661155328,photo,,
3_1522323254668677123,photo,,
3_1522323237371359234,photo,,
3_1522323069376679936,photo,,
3_1522322422439026690,photo,,
7_1522322941039554560,video,,5000.0
3_1522322630229250048,photo,,
