media_key,media_type,alt_text,duration_ms
3_1521728268407173125,photo,,
3_1521728266092089344,photo,,
3_1521728252636954625,photo,,
3_1521728243149471744,photo,,
3_1521728240259317760,photo,,
3_1521728234043457536,photo,,
3_1521728203768872962,photo,,
3_1521728216226058240,photo,,
3_1521728211020763137,photo,,
3_1521728184173031424,photo,,
3_1521728184181420032,photo,,
16_1521728152959078401,animated_gif,,
