media_key,media_type,alt_text,duration_ms
3_1517305318916640769,photo,,
3_1517305299132104705,photo,,
3_1517305247475060738,photo,,
3_1517305254907465733,photo,,
3_1517305183767773185,photo,,
3_1517304881102540800,photo,,
3_1517304430764380161,photo,,
3_1517304442021888003,photo,,
16_1517305074963394561,animated_gif,,
3_1517305032600801280,photo,,
3_1517304534779019273,photo,,
7_1517304951747272707,video,,8800.0
7_1517304744259334145,video,,24465.0
3_1517304717864579073,photo,,
7_1517304485928144896,video,,4500.0
3_1517304493687422978,photo,,
7_1517304274379845632,video,,17033.0
3_1517303678423773186,photo,,
3_1517303913753587713,photo,,
3_1517303391398944768,photo,,
7_1517303797936279552,video,,5165.0
