media_key,media_type,alt_text,duration_ms
3_1518773434334990336,photo,,
3_1518773100430594051,photo,,
3_1518773202465423360,photo,,
3_1518773175575740416,photo,,
3_1518772896750919680,photo,,
3_1518772599223898113,photo,Robloxian payday badges,
3_1518773009493934082,photo,Robloxian payday in game badge icons,
7_1518772276723810304,video,,119299.0
7_1518772904363962368,video,,35172.0
3_1518772375428419587,photo,,
3_1518772210952941568,photo,,
3_1518772188819738625,photo,,
3_1518772138366357504,photo,,
16_1518772080141029376,animated_gif,,
3_1518772067134410752,photo,,
3_1518771903887859714,photo,,
3_1518771917540405249,photo,,
3_1518771930483945473,photo,,
3_1518771943037571073,photo,,
3_1518771923848597506,photo,,
3_1518771850318389249,photo,,
3_1518771839346298880,photo,,
3_1518771519836631042,photo,,
3_1518771546461982720,photo,,
3_1518771750686781442,photo,,
