media_key,media_type,alt_text,duration_ms
3_1513692107441070085,photo,,
3_1513692063090585608,photo,,
3_1513691842571046916,photo,,
3_1513691609120088070,photo,,
16_1513691119850303490,animated_gif,,
3_1513691022592819204,photo,,
3_1513690915478843393,photo,,
3_1513690920495235072,photo,,
3_1513690924727308288,photo,,
3_1513690929714110464,photo,,
3_1513690746951507979,photo,,
3_1513690481837944838,photo,,
3_1513687898574491651,photo,,
3_1513687910192717828,photo,,
3_1513687918447112196,photo,,
3_1513687926038839296,photo,,
3_1513688228859162628,photo,,
3_1513688244134813699,photo,,
16_1513690216405557252,animated_gif,,
3_1513690154657062915,photo,,
3_1513690107236212736,photo,,
3_1513689938298036230,photo,,
3_1513689906643619844,photo,,
3_1513689750317993984,photo,,
