media_key,media_type,alt_text,duration_ms
3_1522027314988548096,photo,,
16_1522027265856528386,animated_gif,,
3_1522027238287368195,photo,,
3_1522026048577101826,photo,,
3_1522026935529861120,photo,,
3_1522026981340053508,photo,,
3_1522027097551966208,photo,,
3_1522026976445353986,photo,,
3_1522026988453740545,photo,,
3_1522026754243809281,photo,,
3_1522026863027179520,photo,,
16_1522026689932533760,animated_gif,,
3_1522026680679763968,photo,,
3_1522026233462390786,photo,,
7_1522026478052945921,video,,5366.0
3_1522026456716513280,photo,,
3_1522026436063768576,photo,,
3_1522026436067921921,photo,,
3_1522026436101505024,photo,,
3_1522026436202164229,photo,,
3_1522026371156951042,photo,,
3_1522026183994486784,photo,,
3_1522026182061010946,photo,,
3_1522026054881366016,photo,,
3_1522026097264803840,photo,,
3_1522026121612644352,photo,,
3_1522026152201789441,photo,,
