media_key,media_type,alt_text,duration_ms
3_1521014770035736576,photo,,
3_1521014770610348032,photo,,
3_1521014771054956545,photo,,
3_1521014771302432768,photo,,
3_1521014535229825024,photo,,
3_1521014543148744704,photo,,
3_1521014665693650945,photo,,
3_1521014664905199618,photo,,
3_1521014076515659776,photo,,
3_1521014562505752577,photo,,
7_1521014148368281603,video,,35167.0
7_1519572288399572992,video,,7619.0
7_1519790192768344064,video,,10959.0
7_1520316267760013312,video,,10471.0
3_1521013581600354304,photo,,
3_1521013861888917505,photo,,
3_1521013861897306117,photo,,
16_1521013436846645248,animated_gif,,
7_1521012180044464130,video,,5248.0
3_1521013118578659329,photo,,
3_1521013118591287297,photo,,
3_1521013118582902785,photo,,
3_1521013081152929795,photo,,
3_1521013087154888704,photo,,
3_1521013094750765057,photo,,
3_1521013099809189889,photo,,
3_1521013018489876481,photo,,
3_1521012480733982723,photo,,
3_1521012296037720064,photo,,
16_1521012095479054337,animated_gif,,
3_1521011852125290497,photo,,
3_1521011566023307265,photo,,
7_1521011419327520768,video,,2500.0
3_1521011500106002432,photo,,
3_1521011504065429504,photo,,
