media_key,media_type,alt_text,duration_ms
3_1534466356178845696,photo,,
3_1534465171619336192,photo,,
3_1534465461533888513,photo,,
3_1534465260417064960,photo,,
3_1534464704654888960,photo,,
3_1534464538602610688,photo,,
3_1534464585738113024,photo,,
3_1534464628448804864,photo,,
3_1534464683834585088,photo,,
3_1534464472093339648,photo,,
3_1534464335984009216,photo,,
3_1534464286570971137,photo,,
7_1534381087409197062,video,,52240.0
3_1534464081926791170,photo,,
7_1534462980393291776,video,,54775.0
3_1534462836453548033,photo,,
16_1534462486820311040,animated_gif,,
3_1534461422561685504,photo,,
3_1534462521054113797,photo,,
3_1534462034665885697,photo,,
3_1534462097697804288,photo,,
3_1534462146976706560,photo,,
3_1534462160297873408,photo,,
3_1534462253348569089,photo,,
3_1534462207970496512,photo,,
