media_key,media_type,alt_text,duration_ms
3_1520231431183773697,photo,,
3_1520231340716617728,photo,,
3_1520229067982880768,photo,,
3_1520229606460211200,photo,,
3_1520231241538502658,photo,,
3_1520231204301115392,photo,,
3_1520230855272464385,photo,,
3_1520230897227808768,photo,,
3_1520230054847987713,photo,,
3_1520230509334441984,photo,,
3_1520230519128178689,photo,,
3_1520230473720803328,photo,,
3_1520230492242849792,photo,,
3_1520230535611633664,photo,,
3_1520229480018870272,photo,,
