media_key,media_type,alt_text,duration_ms
3_1520971102989787137,photo,,
3_1520971123214766080,photo,,
3_1520970531687833602,photo,,
3_1520969695347752961,photo,,
3_1520969663924293633,photo,,
3_1520969601391251459,photo,,
3_1520969603702312960,photo,,
3_1520969505966600193,photo,,
3_1520969368246571009,photo,,
3_1520969335073910784,photo,,
3_1520969287346835456,photo,,
3_1520969254673260544,photo,,
3_1520968933653766145,photo,,
3_1520969274075926528,photo,,
3_1520968125549735936,photo,,
3_1520968152187777024,photo,,
3_1520968901693034496,photo,,
3_1520968936791035904,photo,,
3_1520968909582745600,photo,,
3_1520968884110737410,photo,,
3_1520968584046219264,photo,,
3_1520968427258531840,photo,,
7_1520967665132711937,video,,30933.0
3_1520968169480990720,photo,,
3_1520968151013691392,photo,,
