media_key,media_type,alt_text,duration_ms
3_1514080658620284931,photo,,
3_1514080658624495618,photo,,
3_1514080540424429574,photo,,
7_1514080247720910848,video,,10170.0
3_1514079835466969099,photo,,
3_1514079619179286532,photo,,
3_1514079433874882560,photo,,
3_1514079440493547521,photo,,
3_1514079289112772611,photo,,
3_1514079151015178246,photo,,
3_1514078975500632064,photo,,
3_1514078922903887880,photo,,
3_1514078831262449671,photo,,
3_1514078692728729613,photo,,
3_1514078720687890433,photo,,
