media_key,media_type,alt_text,duration_ms
3_1534687621904990208,photo,,
3_1534687055715901443,photo,,
3_1534686984890855425,photo,,
3_1534686676668125184,photo,,
3_1534686676672335872,photo,,
3_1534686676672389120,photo,,
3_1534686676684967936,photo,,
3_1534686203680808960,photo,,
3_1534686307707891712,photo,,
7_1534686379422400512,video,,5272.0
3_1534686375504666625,photo,,
3_1534686198974775298,photo,,
3_1534686027364700160,photo,,
3_1534686079441326086,photo,,
7_1534685994993303554,video,,32127.0
3_1534685595091406849,photo,,
3_1534685595431079936,photo,,
3_1534685670119247873,photo,,
3_1534685485339095042,photo,,
3_1534685455295332352,photo,,
