media_key,media_type,alt_text,duration_ms
7_1522086961778991104,video,,11658.0
3_1522086789577842688,photo,,
3_1522086905634041856,photo,,
3_1522086817419304961,photo,,
3_1522086605455953920,photo,,
3_1522086605451788288,photo,,
3_1522086511268995072,photo,,
16_1522086023068413953,animated_gif,,
7_1522085920627097601,video,,4976.0
3_1522085795129360385,photo,,
7_1522085338440781826,video,,135800.0
3_1522084953428619264,photo,,
3_1522085018054529024,photo,,
3_1522085082982350848,photo,,
