media_key,media_type,alt_text,duration_ms
3_1518478584163479553,photo,,
3_1518477979860729857,photo,,
3_1518478458241925128,photo,,
3_1518478454634987520,photo,,
3_1518478347701006337,photo,,
3_1518478055613911040,photo,,
7_1518477723676651520,video,,20333.0
7_1518477559893164032,video,,15000.0
3_1518477114684874752,photo,,
3_1518477114626162688,photo,,
3_1518475199917834240,photo,,
3_1518475098709061632,photo,,
3_1518475098717532161,photo,,
3_1518475098709061634,photo,,
3_1518475098721726464,photo,,
3_1518474660559695874,photo,,
3_1518474485086756866,photo,,
3_1518474487934730241,photo,,
3_1518474490618994690,photo,,
3_1518474493408256000,photo,,
3_1518474406288314369,photo,,
3_1518474416925167618,photo,,
3_1518474432137805824,photo,,
3_1518474446331330564,photo,,
3_1518474288927584257,photo,,
16_1518474182283362304,animated_gif,,
3_1518474024959062016,photo,,
3_1518473825129750529,photo,,
