media_key,media_type,alt_text,duration_ms
3_1536160170731900928,photo,,
7_1536160015542800386,video,,5501.0
3_1536159713213026305,photo,,
3_1536159649879183361,photo,,
3_1536159653146644481,photo,,
3_1536159656237842432,photo,,
16_1536159577850490882,animated_gif,,
3_1536159459466268672,photo,,
3_1536159345796317184,photo,,
3_1536159319204454401,photo,,
3_1536158843327094785,photo,,
3_1536158673122512896,photo,,
3_1536158923933483009,photo,,
7_1536158917297729536,video,,29871.0
3_1536158798817140736,photo,,
3_1536158929297850369,photo,,
3_1536158607284183040,photo,,
3_1536158539848290304,photo,,
3_1536158254685900800,photo,,
3_1536158230031880193,photo,,
3_1536158187572928512,photo,,
3_1536158170204327937,photo,,
3_1536157740162330625,photo,,
